Time,Epochs,Samples,Obj,GradMap
0.0992887020111084,0.0,0,4.110718208864708,0.1756888651136528
1.398123025894165,2.0068745100403977,99840,0.20225103408523104,0.03318089280871826
2.6609349250793457,4.013749020080817,199680,0.07667926309585833,0.012936723266117294
3.883103847503662,6.020623530121179,299520,0.06587175681074565,0.0052010536391676465
5.1976258754730225,8.027498040161541,399360,0.06215763850757375,0.003795420126840432
6.533897876739502,10.034372550201903,499200,0.06047092333840115,0.003082265369949742
7.978430986404419,12.041247060242265,599040,0.0584046692641421,0.0026654316119175915
9.355971813201904,14.048121570282627,698880,0.058106389284599325,0.002257815714132553
10.638231992721558,16.05499608032299,798720,0.05824735009796261,0.0021269855118880455
11.930177927017212,18.061870590363352,898560,0.056209356305564534,0.0019003986315301315
13.23818588256836,20.068745100403714,998400,0.05604293729253797,0.0016247139444970952
14.566490888595581,22.075619610444075,1098240,0.05582777660340332,0.0014582932297751764
15.896447896957397,24.082494120484437,1198080,0.05523006513773493,0.001410553901567517
17.343247890472412,26.0893686305248,1297920,0.05538441598113819,0.0012350826180212078
18.66747283935547,28.09624314056516,1397760,0.055535878525294194,0.0011828717966297986
20.050119876861572,30.103117650605522,1497600,0.05504688259102355,0.0010870223612931807
21.44776701927185,32.10999216064589,1597440,0.054627000430546836,0.0010705948188037848
22.952232837677002,34.11686667068625,1697280,0.05502909152458298,0.001009999801074307
24.23374581336975,36.12374118072661,1797120,0.05427856558747669,0.000978811566744255
25.50233793258667,38.13061569076697,1896960,0.05446951080459881,0.0008744197588451254
26.771625995635986,40.137490200807335,1996800,0.054118679635795613,0.0008790443946704559
28.187910795211792,42.1443647108477,2096640,0.05411205564989754,0.0008236784796845503
29.531452894210815,44.15123922088806,2196480,0.05421535610308121,0.0007783187740920185
30.91314673423767,46.15811373092842,2296320,0.05413348043863769,0.0007799526870305738
32.29085183143616,48.16498824096878,2396160,0.05374943930339817,0.0007575714785307527
33.66360092163086,50.171862751009144,2496000,0.054173428004258284,0.0007577988767192336
34.96581506729126,52.178737261049505,2595840,0.05395232704015701,0.0007083359429196014
36.20211672782898,54.18561177108987,2695680,0.05406790230883094,0.0007219689700396892
37.36668682098389,56.19248628113023,2795520,0.05356265176333928,0.0006814317034458041
38.58880686759949,58.19936079117059,2895360,0.054065225757546444,0.000748515647772777
39.97366404533386,60.20623530121095,2995200,0.05308625742366472,0.0007822026612625769
41.31468391418457,62.213109811251314,3095040,0.05343859496612212,0.0006327309590003137
42.53053903579712,64.21998432129178,3194880,0.05431668474236251,0.0010593604415415259
43.738646030426025,66.22685883133306,3294720,0.05379267389808109,0.0007056111896200726
44.90291976928711,68.23373334137435,3394560,0.05293785635068337,0.000695351905543513
46.0573570728302,70.24060785141563,3494400,0.05323472920467199,0.0006042240447738313
47.20264387130737,72.24748236145692,3594240,0.053345779403350974,0.0005603165052437473
48.327523708343506,74.2543568714982,3694080,0.053024800638998816,0.000593527936089726
49.44192886352539,76.26123138153949,3793920,0.05325218028999804,0.0005680302314356585
50.58875274658203,78.26810589158077,3893760,0.05279386716069193,0.0006455072411762338
51.803534746170044,80.27498040162206,3993600,0.053225790018223716,0.0005511407529480336
52.93423795700073,82.28185491166334,4093440,0.053202392377413366,0.0005185596383514254
54.06106090545654,84.28872942170463,4193280,0.05302240888964717,0.000515383896129173
55.21159601211548,86.29560393174592,4293120,0.053372923824023394,0.000569475787858079
56.36116671562195,88.3024784417872,4392960,0.05243069027302917,0.0007429557540044716
57.55760884284973,90.30935295182849,4492800,0.05286981316983337,0.0005066354478073852
58.83277487754822,92.31622746186977,4592640,0.052848993614419325,0.0005162205720651507
60.104527711868286,94.32310197191106,4692480,0.053300829609124425,0.0006382650692598965
61.45438098907471,96.32997648195234,4792320,0.05272610509242452,0.0005240386458121136
62.67594909667969,98.33685099199363,4892160,0.05249558789144166,0.0005683288188074749
63.652466773986816,100.004100584951,4975104,0.05249817926010845,0.0005113114789417797
