Time,Epochs,Samples,Obj,GradMap
0.9535489082336426,0,0,0.062105452222077424,0.01568585231285274
1.77445387840271,2,1162024,0.061879005822780456,0.01558719163305973
2.870959997177124,4,2324048,0.06165497268692317,0.01548994816337747
3.830538034439087,6,3486072,0.06143330865950636,0.015394090347631163
4.8420021533966064,8,4648096,0.06121397073021171,0.015299587573670307
5.782757997512817,10,5810120,0.06099691699512876,0.01520641013808921
6.897215843200684,12,6972144,0.06078210662004376,0.015114529212512398
7.833316087722778,14,8134168,0.06056949980521616,0.015023916811383414
8.75757622718811,16,9296192,0.06035905775157101,0.014934545761162875
9.663954019546509,18,10458216,0.06015074262824072,0.014846389670887063
10.578114032745361,20,11620240,0.0599445175413924,0.014759422903986085
11.445235967636108,22,12782264,0.05974034650428125,0.014673620551327982
12.365757942199707,24,13944288,0.05953819440847242,0.014588958405409755
13.234276056289673,26,15106312,0.05933802699617844,0.014505412935645924
14.088932037353516,28,16268336,0.05913981083366076,0.014422961264696551
14.94494104385376,30,17430360,0.05894351328564737,0.014341581145788207
15.831800937652588,32,18592384,0.05874910249072042,0.014261250940972808
16.72475790977478,34,19754408,0.05855654733763107,0.014181949600289913
17.62084698677063,36,20916432,0.058365817442499954,0.014103656641773037
18.55071783065796,38,22078456,0.058176883126864226,0.014026352132281126
19.49812602996826,40,23240480,0.05798971539653454,0.013950016669091857
20.332513093948364,42,24402504,0.05780428592122605,0.013874631362249305
21.156358003616333,44,25564528,0.057620567014930776,0.013800177817596047
21.97579312324524,46,26726552,0.05743853161699898,0.013726638120494527
22.84674310684204,48,27888576,0.05725815327389969,0.013653994820176537
23.686764001846313,50,29050600,0.05707940612163117,0.013582230914713585
24.50667905807495,52,30212624,0.05690226486875469,0.013511329836556275
25.37860918045044,54,31374648,0.05672670478002498,0.013441275438653654
26.25615620613098,56,32536672,0.05655270166059292,0.013372051981081504
27.112035989761353,58,33698696,0.056380231840756634,0.01330364411819026
27.999837160110474,60,34860720,0.056209272161238936,0.013236036886240948
28.86385202407837,62,36022744,0.05603979995896917,0.01316921569150112
29.71441912651062,64,37184768,0.05587179305334952,0.013103166298788462
30.560240030288696,66,38346792,0.05570522973298597,0.01303787482042934
31.414587020874023,68,39508816,0.05554008874286583,0.012973327705643259
32.43142008781433,70,40670840,0.05537634927196335,0.012909511730298782
33.27978801727295,72,41832864,0.055213990941257424,0.012846413987052498
34.132457971572876,74,42994888,0.05505299379214453,0.012784021875838025
34.95597791671753,76,44156912,0.05489333827523194,0.012722323094702608
35.75350284576416,78,45318936,0.05473500523949622,0.012661305630970844
36.579079151153564,80,46480960,0.054577975921793184,0.012600957752713967
37.39053010940552,82,47642984,0.054422231936705714,0.012541268000536593
38.23340320587158,84,48805008,0.054267755266716546,0.012482225179633911
39.21703505516052,86,49967032,0.054114528252694055,0.012423818352138318
40.08926725387573,88,51129056,0.05396253358467878,0.012366036829728042
40.92349410057068,90,52291080,0.05381175429295995,0.012308870166484489
41.83232498168945,92,53453104,0.05366217373943113,0.012252308152011858
42.719112157821655,94,54615128,0.053513775609214144,0.012196340804767582
43.64674997329712,96,55777152,0.0533665439025425,0.012140958365634887
44.45716905593872,98,56939176,0.05322046292689358,0.012086151291712748
45.3718581199646,100,58101200,0.05307551728936186,0.012031910250303358
