Time,Epochs,Samples,Obj,GradMap
0.08794713020324707,0.0,0,4.110718208864708,0.17585668289120554
1.3122718334197998,2.0068745100403977,99840,0.2180219904514245,0.03367113260430034
2.4442062377929688,4.013749020080817,199680,0.08724249918535708,0.019830454629493597
3.8144619464874268,6.020623530121179,299520,0.06674274310304945,0.00607934931380242
5.03938889503479,8.027498040161541,399360,0.06368763178709848,0.004196282959380569
6.35981011390686,10.034372550201903,499200,0.06102447393100278,0.0033416293129362217
7.70751690864563,12.041247060242265,599040,0.059445493327864765,0.002862219837778785
8.892426013946533,14.048121570282627,698880,0.058691874780092135,0.0025023404926999486
10.127332925796509,16.05499608032299,798720,0.058302999942964506,0.002247084449966328
11.39575719833374,18.061870590363352,898560,0.057359931202918296,0.00199341286436756
12.771032094955444,20.068745100403714,998400,0.05668767789425206,0.0018109588914854873
14.020632028579712,22.075619610444075,1098240,0.05647059308031629,0.0016394618151138577
15.239323854446411,24.082494120484437,1198080,0.05551265186272507,0.001625256115193687
16.417654037475586,26.0893686305248,1297920,0.05542621708146082,0.0014596847431277273
17.5416259765625,28.09624314056516,1397760,0.055332824026647784,0.0013266819642635463
18.687418937683105,30.103117650605522,1497600,0.055375346107808074,0.0011971234751923686
19.773284912109375,32.10999216064589,1597440,0.05526595145831907,0.0011350047788340626
20.85563015937805,34.11686667068625,1697280,0.05464590837723166,0.0011354676249843013
22.11048412322998,36.12374118072661,1797120,0.05439749993980848,0.0011222533629012045
23.24455499649048,38.13061569076697,1896960,0.055039387740853735,0.001033069155778872
24.44036102294922,40.137490200807335,1996800,0.05422378482627105,0.0010111099918657755
25.55051898956299,42.1443647108477,2096640,0.05425943833142943,0.000946153192397105
26.65021586418152,44.15123922088806,2196480,0.0538620902662066,0.001014019144401864
27.734083890914917,46.15811373092842,2296320,0.05392726256427299,0.0009021905189816842
28.86710000038147,48.16498824096878,2396160,0.05457238392748348,0.0008950777133613888
30.014425039291382,50.171862751009144,2496000,0.053989849776765866,0.0007712115147453921
31.158358097076416,52.178737261049505,2595840,0.05454095747347221,0.0009040760238371165
32.298425912857056,54.18561177108987,2695680,0.054026673204953524,0.0007260500429396435
33.487730979919434,56.19248628113023,2795520,0.053751441575584286,0.0007281269777953093
34.62319207191467,58.19936079117059,2895360,0.05384563580650335,0.0007078273225373438
35.72070789337158,60.20623530121095,2995200,0.05339489817251918,0.0007858807725816792
36.804425954818726,62.213109811251314,3095040,0.05388561112500909,0.0007036332917588935
37.89856791496277,64.21998432129178,3194880,0.05377143920301332,0.000663986816664274
38.94794201850891,66.22685883133306,3294720,0.05338846654288817,0.0006557829086038246
40.001683950424194,68.23373334137435,3394560,0.054200649664651664,0.0008914509777594964
41.19466590881348,70.24060785141563,3494400,0.053344219534371365,0.0006203799220555596
42.26768684387207,72.24748236145692,3594240,0.05346535404222908,0.0005952178949538901
43.38071393966675,74.2543568714982,3694080,0.05367611107319184,0.0006215318646341169
44.555033922195435,76.26123138153949,3793920,0.05347139412845904,0.0005827773341173671
45.6687490940094,78.26810589158077,3893760,0.053398832930176963,0.0005610426327578945
46.77670407295227,80.27498040162206,3993600,0.0527487376370403,0.0008287733925854766
47.854732036590576,82.28185491166334,4093440,0.053184752527830954,0.0005560115012063439
48.915769815444946,84.28872942170463,4193280,0.05340566364096129,0.0005913743529566929
49.95339012145996,86.29560393174592,4293120,0.0533882728414125,0.0005475944933064379
51.03652501106262,88.3024784417872,4392960,0.05269626917704114,0.0007059643819850123
52.11287713050842,90.30935295182849,4492800,0.053556843585082926,0.0006802743542051446
53.27555298805237,92.31622746186977,4592640,0.05322638128398892,0.0005239247269236088
54.48142910003662,94.32310197191106,4692480,0.05306880773647519,0.0005426585564982424
55.65412402153015,96.32997648195234,4792320,0.05308551039520341,0.0005028794493524284
56.832919120788574,98.33685099199363,4892160,0.053382669447629996,0.0006108748670189142
57.811115980148315,100.004100584951,4975104,0.05275495717171441,0.0005816029747985036
